date,country,countryCode,province,city,confirmed,suspected,cured,dead
2020-02-08,中国,CN,Anhui Province,Lu'an,51,0,2,0
2020-02-08,中国,CN,Anhui Province,Bozhou,81,0,5,0
2020-02-08,中国,CN,Anhui Province,Chizhou,11,0,1,0
2020-02-08,中国,CN,Anhui Province,Xuancheng,5,0,2,0
2020-02-08,中国,CN,Fujian Province,,250,0,24,0
2020-02-08,中国,CN,Fujian Province,Fuzhou,59,0,10,0
2020-02-08,中国,CN,Fujian Province,Xiamen,25,0,2,0
2020-02-08,中国,CN,Fujian Province,Putian,47,0,1,0
2020-02-08,中国,CN,Fujian Province,Sanming,12,0,1,0
2020-02-08,中国,CN,Fujian Province,Quanzhou,40,0,4,0
2020-02-08,中国,CN,Fujian Province,Zhangzhou,16,0,1,0
2020-02-08,中国,CN,Fujian Province,Nanping,14,0,1,0
2020-02-08,中国,CN,Fujian Province,Longyan,5,0,0,0
2020-02-08,中国,CN,Fujian Province,Ningde,21,0,4,0
2020-02-08,中国,CN,Jiangxi,,739,0,72,0
2020-02-08,中国,CN,Jiangxi,Nanchang,168,0,20,0
2020-02-08,中国,CN,Jiangxi,Jingdezhen,4,0,1,0
2020-02-08,中国,CN,Jiangxi,Pingxiang,24,0,1,0
2020-02-08,中国,CN,Jiangxi,Jiujiang,97,0,4,0
2020-02-08,中国,CN,Jiangxi,Xinyu,95,0,8,0
2020-02-08,中国,CN,Jiangxi,Yingtan,11,0,0,0
2020-02-08,中国,CN,Jiangxi,Ganzhou,64,0,2,0
2020-02-08,中国,CN,Jiangxi,Ji'an,17,0,1,0
2020-02-08,中国,CN,Jiangxi,Yichun,67,0,6,0
2020-02-08,中国,CN,Jiangxi,Fuzhou,59,0,7,0
2020-02-08,中国,CN,Jiangxi,Shangrao,92,0,5,0
2020-02-08,中国,CN,Shandong Province,,435,0,50,1
2020-02-08,中国,CN,Shandong Province,Jinan,42,0,3,0
2020-02-08,中国,CN,Shandong Province,Qingdao,46,0,7,0
2020-02-08,中国,CN,Shandong Province,Zibo,15,0,1,0
2020-02-08,中国,CN,Shandong Province,Zaozhuang,20,0,0,0
2020-02-08,中国,CN,Shandong Province,Yantai,35,0,2,0
2020-02-08,中国,CN,Shandong Province,Weifang,31,0,0,0
2020-02-08,中国,CN,Shandong Province,Jining,38,0,8,0
2020-02-08,中国,CN,Shandong Province,Tai'an,20,0,1,0
2020-02-08,中国,CN,Shandong Province,Weihai,33,0,5,0
2020-02-08,中国,CN,Shandong Province,sunshine,15,0,2,0
2020-02-08,中国,CN,Shandong Province,Linyi,40,0,3,0
2020-02-08,中国,CN,Shandong Province,Texas,29,0,2,0
2020-02-08,中国,CN,Shandong Province,Liaocheng,27,0,1,0
2020-02-08,中国,CN,Shandong Province,Binzhou,11,0,4,0
2020-02-08,中国,CN,Shandong Province,Heze,14,0,3,0
2020-02-08,中国,CN,Henan Province,,1033,0,131,6
2020-02-08,中国,CN,Henan Province,Zhengzhou,120,0,28,0
2020-02-08,中国,CN,Henan Province,Kaifeng,21,0,1,0
2020-02-08,中国,CN,Henan Province,Luoyang,25,0,2,0
2020-02-08,中国,CN,Henan Province,Pingdingshan,48,0,5,1
2020-02-08,中国,CN,Henan Province,Anyang,43,0,3,0
2020-02-08,中国,CN,Henan Province,Hebi,13,0,0,0
2020-02-08,中国,CN,Henan Province,Xinxiang,43,0,4,0
2020-02-08,中国,CN,Henan Province,Jiaozuo,20,0,1,0
2020-02-08,中国,CN,Henan Province,Puyang,7,0,0,0
2020-02-08,中国,CN,Henan Province,Xuchang,30,0,2,0
2020-02-08,中国,CN,Henan Province,Luohe,29,0,4,0
2020-02-08,中国,CN,Henan Province,Sanmenxia,7,0,3,0
2020-02-08,中国,CN,Henan Province,Nanyang,128,0,11,2
2020-02-08,中国,CN,Henan Province,Shangqiu,76,0,5,0
2020-02-08,中国,CN,Henan Province,Xinyang,192,0,24,0
2020-02-08,中国,CN,Henan Province,Zhoukou,62,0,10,0
2020-02-08,中国,CN,Henan Province,Zhumadian,113,0,5,0
2020-02-08,中国,CN,Henan Province,Jiyuan,4,0,0,0
2020-02-08,中国,CN,Hubei Province,,27013,0,1439,780
2020-02-08,中国,CN,Hubei Province,Wuhan,13603,0,662,545
2020-02-08,中国,CN,Hubei Province,Yellowstone,703,0,48,2
2020-02-08,中国,CN,Hubei Province,Shiyan,438,0,39,0
2020-02-08,中国,CN,Hubei Province,Yichang,633,0,24,8
2020-02-08,中国,CN,Hubei Province,Xiangyang,907,0,34,5
2020-02-08,中国,CN,Hubei Province,Ezhou,569,0,33,20
2020-02-08,中国,CN,Hubei Province,Jingmen,588,0,37,18
2020-02-08,中国,CN,Hubei Province,Xiaogan,2313,0,42,26
2020-02-08,中国,CN,Hubei Province,Jingzhou,941,0,30,11
2020-02-08,中国,CN,Hubei Province,Huanggang,2041,0,105,36
2020-02-08,中国,CN,Hubei Province,Xianning,476,0,16,2
2020-02-08,中国,CN,Hubei Province,Suizhou,953,0,23,9
2020-02-08,中国,CN,Hubei Province,Xiantao,359,0,14,5
2020-02-08,中国,CN,Hubei Province,Qianjiang,80,0,1,2
2020-02-08,中国,CN,Hubei Province,Tianmen,179,0,1,10
2020-02-08,中国,CN,Hunan Province,,838,0,159,1
2020-02-08,中国,CN,Hunan Province,Changsha,196,0,27,0
2020-02-08,中国,CN,Hunan Province,Zhuzhou,48,0,8,0
2020-02-08,中国,CN,Hunan Province,Xiangtan,28,0,10,0
2020-02-08,中国,CN,Hunan Province,Hengyang,43,0,13,0
2020-02-08,中国,CN,Hunan Province,Shaoyang,86,0,18,0
2020-02-08,中国,CN,Hunan Province,Yueyang,111,0,10,1
2020-02-08,中国,CN,Hunan Province,Changde,66,0,15,0
2020-02-08,中国,CN,Hunan Province,Zhangjiajie,5,0,2,0
2020-02-08,中国,CN,Hunan Province,Yiyang,44,0,10,0
2020-02-08,中国,CN,Hunan Province,Chenzhou,31,0,8,0
2020-02-08,中国,CN,Hunan Province,Yongzhou,40,0,10,0
2020-02-08,中国,CN,Hunan Province,Huaihua,38,0,14,0
2020-02-08,中国,CN,Hunan Province,Loudi,59,0,7,0
2020-02-08,中国,CN,Guangdong Province,,1120,0,125,1
2020-02-08,中国,CN,Guangdong Province,Canton,301,0,27,0
2020-02-08,中国,CN,Guangdong Province,Shaoguan,6,0,2,0
2020-02-08,中国,CN,Guangdong Province,Shenzhen,354,0,39,0
2020-02-08,中国,CN,Guangdong Province,Zhuhai,83,0,4,0
2020-02-08,中国,CN,Guangdong Province,Shantou,25,0,3,0
2020-02-08,中国,CN,Guangdong Province,Foshan,64,0,4,0
2020-02-08,中国,CN,Guangdong Province,Jiangmen,15,0,1,0
2020-02-08,中国,CN,Guangdong Province,Zhanjiang,20,0,6,0
2020-02-08,中国,CN,Guangdong Province,Maoming,8,0,1,0
2020-02-08,中国,CN,Guangdong Province,Zhaoqing,14,0,1,1
2020-02-08,中国,CN,Guangdong Province,Huizhou,47,0,1,0
2020-02-08,中国,CN,Guangdong Province,Meizhou,13,0,4,0
2020-02-08,中国,CN,Guangdong Province,Shanwei,5,0,1,0
2020-02-08,中国,CN,Guangdong Province,Heyuan,3,0,0,0
2020-02-08,中国,CN,Guangdong Province,Yangjiang,13,0,1,0
2020-02-08,中国,CN,Guangdong Province,Qingyuan,10,0,3,0
2020-02-08,中国,CN,Guangdong Province,Dongguan,56,0,1,0
2020-02-08,中国,CN,Guangdong Province,Zhongshan,46,0,11,0
2020-02-08,中国,CN,Guangdong Province,Chaozhou,5,0,0,0
2020-02-08,中国,CN,Guangdong Province,Jieyang,7,0,1,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,,195,0,18,1
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,Nanning,32,0,0,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,20,0,3,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,Guilin,29,0,5,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,Wuzhou,5,0,2,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,32,0,2,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,Fangchenggang,16,0,1,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,Qinzhou,8,0,0,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,Guigang,7,0,0,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,Yulin,9,0,1,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,Baise,3,0,0,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,Hezhou,4,0,0,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,Hechi,15,0,0,0
2020-02-08,中国,CN,Guangxi Zhuang Autonomous Region,guest,3,0,0,0
2020-02-08,中国,CN,Hainan,,128,0,15,2
2020-02-08,中国,CN,Hainan,Seaport,24,0,2,0
2020-02-08,中国,CN,Hainan,Sanya,37,0,8,1
2020-02-08,中国,CN,Hainan,Danzhou,11,0,1,0
2020-02-08,中国,CN,Hainan,Qionghai,6,0,0,0
2020-02-08,中国,CN,Hainan,Wenchang,3,0,0,0
2020-02-08,中国,CN,Hainan,Wanning,12,0,0,0
2020-02-08,中国,CN,Hainan,East,3,0,0,0
2020-02-08,中国,CN,Chongqing,,446,0,39,2
2020-02-08,中国,CN,Sichuan Province,,386,0,60,1
2020-02-08,中国,CN,Sichuan Province,Chengdu,109,0,33,1
2020-02-08,中国,CN,Sichuan Province,Zigong,9,0,2,0
2020-02-08,中国,CN,Sichuan Province,Panzhihua,12,0,3,0
2020-02-08,中国,CN,Sichuan Province,Luzhou,13,0,2,0
2020-02-08,中国,CN,Sichuan Province,Deyang,13,0,0,0
2020-02-08,中国,CN,Sichuan Province,Mianyang,20,0,3,0
2020-02-08,中国,CN,Sichuan Province,Guangyuan,6,0,0,0
2020-02-08,中国,CN,Sichuan Province,Suining,6,0,2,0
2020-02-08,中国,CN,Sichuan Province,Neijiang,17,0,2,0
2020-02-08,中国,CN,Sichuan Province,Leshan,3,0,0,0
2020-02-08,中国,CN,Sichuan Province,Nanchong,31,0,2,0
2020-02-08,中国,CN,Sichuan Province,Yibin,9,0,0,0
2020-02-08,中国,CN,Sichuan Province,Guang'an,28,0,3,0
2020-02-08,中国,CN,Sichuan Province,Florida,25,0,5,0
2020-02-08,中国,CN,Sichuan Province,Ya'an,6,0,1,0
2020-02-08,中国,CN,Sichuan Province,Bazhong,21,0,1,0
2020-02-08,中国,CN,Sichuan Province,Ziyang,2,0,0,0
2020-02-08,中国,CN,Guizhou Province,,96,0,7,1
2020-02-08,中国,CN,Guizhou Province,Guiyang,18,0,1,0
2020-02-08,中国,CN,Guizhou Province,Liupanshui,9,0,0,1
2020-02-08,中国,CN,Guizhou Province,Zunyi,15,0,1,0
2020-02-08,中国,CN,Guizhou Province,Anshun,4,0,0,0
2020-02-08,中国,CN,Guizhou Province,Bijie,21,0,0,0
2020-02-08,中国,CN,Guizhou Province,Tongren,6,0,2,0
2020-02-08,中国,CN,Yunnan Province,,140,0,17,0
2020-02-08,中国,CN,Yunnan Province,Kunming,41,0,6,0
2020-02-08,中国,CN,Yunnan Province,Qujing,11,0,1,0
2020-02-08,中国,CN,Yunnan Province,Yuxi,14,0,2,0
2020-02-08,中国,CN,Yunnan Province,Baoshan,9,0,0,0
2020-02-08,中国,CN,Yunnan Province,Zhaotong,10,0,1,0
2020-02-08,中国,CN,Yunnan Province,Lijiang,7,0,1,0
2020-02-08,中国,CN,Yunnan Province,Pu'er,4,0,0,0
2020-02-08,中国,CN,Yunnan Province,Lincang,1,0,0,0
2020-02-08,中国,CN,Tibet Autonomous Region,,1,0,0,0
2020-02-08,中国,CN,Tibet Autonomous Region,Lhasa,1,0,0,0
2020-02-08,中国,CN,Shaanxi Province,,195,0,17,0
2020-02-08,中国,CN,Shaanxi Province,Xi'an,88,0,10,0
2020-02-08,中国,CN,Shaanxi Province,Tongchuan,8,0,4,0
2020-02-08,中国,CN,Shaanxi Province,Baoji,12,0,2,0
2020-02-08,中国,CN,Shaanxi Province,Xianyang,16,0,2,0
2020-02-08,中国,CN,Shaanxi Province,Weinan,9,0,0,0
2020-02-08,中国,CN,Shaanxi Province,Hancheng,1,0,0,0
2020-02-08,中国,CN,Shaanxi Province,Yan'an,8,0,0,0
2020-02-08,中国,CN,Shaanxi Province,Hanzhong,21,0,0,0
2020-02-08,中国,CN,Shaanxi Province,Yulin,3,0,0,0
2020-02-08,中国,CN,Shaanxi Province,Good health,21,0,1,0
2020-02-08,中国,CN,Shaanxi Province,Shangluo,7,0,1,0
2020-02-08,中国,CN,Gansu province,,79,0,12,1
2020-02-08,中国,CN,Gansu province,Lanzhou,33,0,3,1
2020-02-08,中国,CN,Gansu province,Jinchang,1,0,0,0
2020-02-08,中国,CN,Gansu province,silver,4,0,0,0
2020-02-08,中国,CN,Gansu province,Tianshui,12,0,1,0
2020-02-08,中国,CN,Gansu province,Zhangye,2,0,0,0
2020-02-08,中国,CN,Gansu province,Pingliang,4,0,0,0
2020-02-08,中国,CN,Gansu province,Qingyang,2,0,0,0
2020-02-08,中国,CN,Gansu province,Dingxi,8,0,1,0
2020-02-08,中国,CN,Gansu province,Longnan,4,0,0,0
2020-02-08,中国,CN,Qinghai Province,,18,0,3,0
2020-02-08,中国,CN,Qinghai Province,Xining,15,0,3,0
2020-02-08,中国,CN,Ningxia Hui Autonomous Region,,45,0,13,0
2020-02-08,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,29,0,3,0
2020-02-08,中国,CN,Ningxia Hui Autonomous Region,Shizuishan,1,0,0,0
2020-02-08,中国,CN,Ningxia Hui Autonomous Region,Wuzhong,9,0,0,0
2020-02-08,中国,CN,Ningxia Hui Autonomous Region,Guyuan,2,0,2,0
2020-02-08,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,3,0,0,0
2020-02-08,中国,CN,Xinjiang Uygur Autonomous Region,,45,0,0,0
2020-02-08,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,19,0,0,0
2020-02-08,中国,CN,Xinjiang Uygur Autonomous Region,Turpan,1,0,0,0
2020-02-08,中国,CN,Xinjiang Uygur Autonomous Region,Shihezi,1,0,0,0
2020-02-08,中国,CN,Xinjiang Uygur Autonomous Region,Wujiaqu,1,0,0,0
2020-02-08,中国,CN,Taiwan,,17,0,1,0
2020-02-08,中国,CN,Hongkong,,26,0,0,1
2020-02-08,中国,CN,Macao,,10,0,1,0
2020-02-08,德国,DE,,,13,0,0,0
2020-02-08,西班牙,ES,,,1,0,0,0
2020-02-08,芬兰,FI,,,1,0,1,0
2020-02-08,法国,FR,,,11,0,0,0
2020-02-08,英国,GB,,,3,0,0,0
2020-02-08,印度,IN,,,3,0,0,0
2020-02-08,意大利,IT,,,3,0,0,0
2020-02-08,日本,JP,,,89,0,1,0
2020-02-08,柬埔寨,KH,,,1,0,0,0
2020-02-08,韩国,KR,,,24,0,2,0
2020-02-08,斯里兰卡,LK,,,1,0,1,0
2020-02-08,马来西亚,MY,,,16,0,2,0
2020-02-08,尼泊尔,NP,,,1,0,0,0
2020-02-08,菲律宾,PH,,,3,0,0,1
2020-02-08,俄罗斯,RU,,,2,0,0,0
2020-02-08,瑞典,SE,,,1,0,0,0
2020-02-08,新加坡,SG,,,33,0,2,0
2020-02-08,泰国,TH,,,32,0,8,0
2020-02-08,美国,US,,,12,0,3,0
2020-02-08,越南,VN,,,13,0,3,0
2020-02-09,阿联酋,AE,,,7,0,0,0
2020-02-09,澳大利亚,AU,,,15,0,3,0
2020-02-09,比利时,BE,,,1,0,0,0
2020-02-09,加拿大,CA,,,7,0,1,0
2020-02-09,中国,CN,,,40235,23589,3283,909
2020-02-09,中国,CN,Beijing,,337,0,44,2
2020-02-09,中国,CN,Tianjin,,91,0,4,1
2020-02-09,中国,CN,Hebei Province,,218,0,35,2
2020-02-09,中国,CN,Hebei Province,Shijiazhuang,24,0,3,0
2020-02-09,中国,CN,Hebei Province,Tangshan,27,0,2,0
2020-02-09,中国,CN,Hebei Province,Qinhuangdao,7,0,0,0
2020-02-09,中国,CN,Hebei Province,Handan,27,0,2,0
2020-02-09,中国,CN,Hebei Province,Xingtai,21,0,4,1
2020-02-09,中国,CN,Hebei Province,Baoding,21,0,8,0
2020-02-09,中国,CN,Hebei Province,Zhangjiakou,14,0,2,0
2020-02-09,中国,CN,Hebei Province,Chengde,7,0,1,0
2020-02-09,中国,CN,Hebei Province,Cangzhou,28,0,6,1
2020-02-09,中国,CN,Hebei Province,Langfang,22,0,4,0
2020-02-09,中国,CN,Hebei Province,Hengshui,8,0,0,0
2020-02-09,中国,CN,Shanxi Province,,119,0,25,0
2020-02-09,中国,CN,Shanxi Province,Taiyuan,15,0,1,0
2020-02-09,中国,CN,Shanxi Province,Datong,11,0,3,0
2020-02-09,中国,CN,Shanxi Province,Yangquan,4,0,0,0
2020-02-09,中国,CN,Shanxi Province,Changzhi,7,0,0,0
2020-02-09,中国,CN,Shanxi Province,Jincheng,8,0,2,0
2020-02-09,中国,CN,Shanxi Province,Shuozhou,6,0,2,0
2020-02-09,中国,CN,Shanxi Province,Jinzhong,32,0,6,0
2020-02-09,中国,CN,Shanxi Province,Yuncheng,18,0,4,0
2020-02-09,中国,CN,Shanxi Province,Xinzhou,6,0,0,0
2020-02-09,中国,CN,Shanxi Province,Linfen,2,0,1,0
2020-02-09,中国,CN,Shanxi Province,Luliang,6,0,3,0
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,,58,0,5,0
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Hohhot,7,0,0,0
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Baotou,10,0,0,0
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Wuhai,2,0,0,0
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Chifeng,4,0,1,0
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Tongliao,3,0,0,0
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Erdos,11,0,2,0
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,5,0,1,0
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Bayannaoer,6,0,0,0
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Wulanchabu,3,0,0,0
2020-02-09,中国,CN,Liaoning Province,,108,0,12,0
2020-02-09,中国,CN,Liaoning Province,Shenyang,26,0,5,0
2020-02-09,中国,CN,Liaoning Province,Dalian,16,0,3,0
2020-02-09,中国,CN,Liaoning Province,Anshan,3,0,0,0
2020-02-09,中国,CN,Liaoning Province,Benxi,3,0,0,0
2020-02-09,中国,CN,Liaoning Province,Dandong,7,0,3,0
2020-02-09,中国,CN,Liaoning Province,Jinzhou,10,0,1,0
2020-02-09,中国,CN,Liaoning Province,Yingkou,1,0,0,0
2020-02-09,中国,CN,Liaoning Province,Fuxin,7,0,0,0
2020-02-09,中国,CN,Liaoning Province,Liaoyang,3,0,0,0
2020-02-09,中国,CN,Liaoning Province,Panjin,11,0,0,0
2020-02-09,中国,CN,Liaoning Province,Tieling,4,0,0,0
2020-02-09,中国,CN,Liaoning Province,Sunny,6,0,0,0
2020-02-09,中国,CN,Liaoning Province,Huludao,9,0,0,0
2020-02-09,中国,CN,Jilin Province,,80,0,12,1
2020-02-09,中国,CN,Jilin Province,Changchun,37,0,6,0
2020-02-09,中国,CN,Jilin Province,Jilin,5,0,2,0
2020-02-09,中国,CN,Jilin Province,Siping,12,0,0,1
2020-02-09,中国,CN,Jilin Province,Gongzhuling,6,0,1,0
2020-02-09,中国,CN,Jilin Province,Liaoyuan,6,0,0,0
2020-02-09,中国,CN,Jilin Province,Tonghua,3,0,0,0
2020-02-09,中国,CN,Jilin Province,Matsubara,2,0,1,0
2020-02-09,中国,CN,Jilin Province,Baicheng,1,0,0,0
2020-02-09,中国,CN,Heilongjiang Province,,331,0,15,7
2020-02-09,中国,CN,Heilongjiang Province,Harbin,114,0,9,0
2020-02-09,中国,CN,Heilongjiang Province,Qiqihar,27,0,0,0
2020-02-09,中国,CN,Heilongjiang Province,Jixi,34,0,0,0
2020-02-09,中国,CN,Heilongjiang Province,Hegang,4,0,1,0
2020-02-09,中国,CN,Heilongjiang Province,Shuangyashan,38,0,1,2
2020-02-09,中国,CN,Heilongjiang Province,Daqing,13,0,0,1
2020-02-09,中国,CN,Heilongjiang Province,Jiamusi,13,0,1,0
2020-02-09,中国,CN,Heilongjiang Province,Qitaihe,13,0,0,0
2020-02-09,中国,CN,Heilongjiang Province,Mudanjiang,12,0,1,0
2020-02-09,中国,CN,Heilongjiang Province,Heihe,2,0,0,0
2020-02-09,中国,CN,Heilongjiang Province,Suihua,35,0,1,3
2020-02-09,中国,CN,Shanghai,,295,0,44,1
2020-02-09,中国,CN,Jiangsu Province,,492,0,72,0
2020-02-09,中国,CN,Jiangsu Province,Nanjing,71,0,22,0
2020-02-09,中国,CN,Jiangsu Province,Wuxi,38,0,4,0
2020-02-09,中国,CN,Jiangsu Province,Xuzhou,56,0,8,0
2020-02-09,中国,CN,Jiangsu Province,Changzhou,31,0,6,0
2020-02-09,中国,CN,Jiangsu Province,Suzhou,75,0,11,0
2020-02-09,中国,CN,Jiangsu Province,Nantong,32,0,2,0
2020-02-09,中国,CN,Jiangsu Province,Lianyungang,32,0,4,0
2020-02-09,中国,CN,Jiangsu Province,Huaian,44,0,5,0
2020-02-09,中国,CN,Jiangsu Province,Yancheng,17,0,3,0
2020-02-09,中国,CN,Jiangsu Province,Yangzhou,18,0,2,0
2020-02-09,中国,CN,Jiangsu Province,Zhenjiang,12,0,1,0
2020-02-09,中国,CN,Jiangsu Province,Taizhou,30,0,4,0
2020-02-09,中国,CN,Jiangsu Province,Suqian,12,0,0,0
2020-02-09,中国,CN,Zhejiang Province,,1092,0,201,0
2020-02-09,中国,CN,Zhejiang Province,Hangzhou,165,0,41,0
2020-02-09,中国,CN,Zhejiang Province,Ningbo,146,0,13,0
2020-02-09,中国,CN,Zhejiang Province,Wenzhou,448,0,71,0
2020-02-09,中国,CN,Zhejiang Province,Jiaxing,38,0,3,0
2020-02-09,中国,CN,Zhejiang Province,Huzhou,10,0,1,0
2020-02-09,中国,CN,Zhejiang Province,Shaoxing,38,0,8,0
2020-02-09,中国,CN,Zhejiang Province,Jinhua,53,0,15,0
2020-02-09,中国,CN,Zhejiang Province,Quzhou,15,0,3,0
2020-02-09,中国,CN,Zhejiang Province,Zhoushan,7,0,5,0
2020-02-09,中国,CN,Zhejiang Province,Taizhou,138,0,27,0
2020-02-09,中国,CN,Zhejiang Province,Lishui,17,0,5,0
2020-02-09,中国,CN,Anhui Province,,830,0,73,3
2020-02-09,中国,CN,Anhui Province,Hefei,136,0,11,0
2020-02-09,中国,CN,Anhui Province,Wuhu,29,0,3,0
2020-02-09,中国,CN,Anhui Province,Bengbu,115,0,1,1
2020-02-09,中国,CN,Anhui Province,Huainan,22,0,4,0
2020-02-09,中国,CN,Anhui Province,Ma'anshan,31,0,2,0
2020-02-09,中国,CN,Anhui Province,Huaibei,23,0,4,0
2020-02-09,中国,CN,Anhui Province,Tongling,24,0,7,0
2020-02-09,中国,CN,Anhui Province,Anqing,75,0,12,0
2020-02-09,中国,CN,Anhui Province,Huangshan,9,0,1,0
2020-02-09,中国,CN,Anhui Province,Chuzhou,11,0,2,0
2020-02-09,中国,CN,Anhui Province,Fuyang,118,0,13,0
2020-02-09,中国,CN,Anhui Province,Suzhou,28,0,2,0
2020-02-09,中国,CN,Anhui Province,Lu'an,54,0,2,0
2020-02-09,中国,CN,Anhui Province,Bozhou,87,0,5,0
2020-02-09,中国,CN,Anhui Province,Chizhou,12,0,1,0
2020-02-09,中国,CN,Anhui Province,Xuancheng,5,0,2,0
2020-02-09,中国,CN,Fujian Province,,261,0,35,0
2020-02-09,中国,CN,Fujian Province,Fuzhou,62,0,11,0
2020-02-09,中国,CN,Fujian Province,Xiamen,25,0,2,0
2020-02-09,中国,CN,Fujian Province,Putian,47,0,1,0
2020-02-09,中国,CN,Fujian Province,Sanming,13,0,1,0
2020-02-09,中国,CN,Fujian Province,Quanzhou,42,0,10,0
2020-02-09,中国,CN,Fujian Province,Zhangzhou,16,0,3,0
2020-02-09,中国,CN,Fujian Province,Nanping,16,0,2,0
2020-02-09,中国,CN,Fujian Province,Longyan,6,0,1,0
2020-02-09,中国,CN,Fujian Province,Ningde,23,0,4,0
2020-02-09,中国,CN,Jiangxi,,771,0,102,1
2020-02-09,中国,CN,Jiangxi,Nanchang,179,0,27,0
2020-02-09,中国,CN,Jiangxi,Jingdezhen,5,0,1,0
2020-02-09,中国,CN,Jiangxi,Pingxiang,24,0,1,0
2020-02-09,中国,CN,Jiangxi,Jiujiang,100,0,7,0
2020-02-09,中国,CN,Jiangxi,Xinyu,100,0,13,0
2020-02-09,中国,CN,Jiangxi,Yingtan,11,0,1,0
2020-02-09,中国,CN,Jiangxi,Ganzhou,69,0,2,0
2020-02-09,中国,CN,Jiangxi,Ji'an,17,0,1,0
2020-02-09,中国,CN,Jiangxi,Yichun,74,0,6,0
2020-02-09,中国,CN,Jiangxi,Fuzhou,63,0,7,0
2020-02-09,中国,CN,Jiangxi,Shangrao,98,0,7,0
2020-02-09,中国,CN,Shandong Province,,459,0,63,1
2020-02-09,中国,CN,Shandong Province,Jinan,43,0,7,0
2020-02-09,中国,CN,Shandong Province,Qingdao,49,0,8,1
2020-02-09,中国,CN,Shandong Province,Zibo,16,0,1,0
2020-02-09,中国,CN,Shandong Province,Zaozhuang,21,0,1,0
2020-02-09,中国,CN,Shandong Province,Yantai,37,0,2,0
2020-02-09,中国,CN,Shandong Province,Weifang,36,0,2,0
2020-02-09,中国,CN,Shandong Province,Jining,39,0,8,0
2020-02-09,中国,CN,Shandong Province,Tai'an,24,0,1,0
2020-02-09,中国,CN,Shandong Province,Weihai,34,0,8,0
2020-02-09,中国,CN,Shandong Province,sunshine,15,0,2,0
2020-02-09,中国,CN,Shandong Province,Linyi,40,0,4,0
2020-02-09,中国,CN,Shandong Province,Texas,30,0,4,0
2020-02-09,中国,CN,Shandong Province,Liaocheng,33,0,2,0
2020-02-09,中国,CN,Shandong Province,Binzhou,11,0,4,0
2020-02-09,中国,CN,Shandong Province,Heze,16,0,4,0
2020-02-09,中国,CN,Henan Province,,1073,0,169,6
2020-02-09,中国,CN,Henan Province,Zhengzhou,126,0,33,0
2020-02-09,中国,CN,Henan Province,Kaifeng,24,0,1,0
2020-02-09,中国,CN,Henan Province,Luoyang,25,0,2,0
2020-02-09,中国,CN,Henan Province,Pingdingshan,50,0,12,1
2020-02-09,中国,CN,Henan Province,Anyang,44,0,3,0
2020-02-09,中国,CN,Henan Province,Hebi,17,0,0,0
2020-02-09,中国,CN,Henan Province,Xinxiang,44,0,6,1
2020-02-09,中国,CN,Henan Province,Jiaozuo,24,0,1,1
2020-02-09,中国,CN,Henan Province,Puyang,9,0,0,0
2020-02-09,中国,CN,Henan Province,Xuchang,31,0,2,0
2020-02-09,中国,CN,Henan Province,Luohe,30,0,4,0
2020-02-09,中国,CN,Henan Province,Sanmenxia,7,0,3,0
2020-02-09,中国,CN,Henan Province,Nanyang,133,0,24,2
2020-02-09,中国,CN,Henan Province,Shangqiu,82,0,9,0
2020-02-09,中国,CN,Henan Province,Xinyang,205,0,24,0
2020-02-09,中国,CN,Henan Province,Zhoukou,62,0,10,0
2020-02-09,中国,CN,Henan Province,Zhumadian,116,0,14,0
2020-02-09,中国,CN,Henan Province,Jiyuan,4,0,0,0
2020-02-09,中国,CN,Hubei Province,,29631,0,1795,871
2020-02-09,中国,CN,Hubei Province,Wuhan,14982,0,841,608
